Category,Subcategory,Local_Filename,Cloudinary_URL,Public_ID
MEN,Outerwear/Jackets,Áo Khoác Nam Áo Khoác Dù Dày Nam Hai Lớp Lót Nỉ Chống Lạnh C.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004655/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_Kho%C3%A1c_Nam_%C3%81o_Kho%C3%A1c_D%C3%B9_D%C3%A0y_Nam_Hai_L%E1%BB%9Bp_L%C3%B3t_N%E1%BB%89_Ch%E1%BB%91ng_L%E1%BA%A1nh_C.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_Khoác_Nam_Áo_Khoác_Dù_Dày_Nam_Hai_Lớp_Lót_Nỉ_Chống_Lạnh_C
MEN,Outerwear/Jackets,Áo Khoác Nam Áo Khoác Dù Dày Nam Trơn  Cao Cấp ShopN6 - AD34.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004657/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_Kho%C3%A1c_Nam_%C3%81o_Kho%C3%A1c_D%C3%B9_D%C3%A0y_Nam_Tr%C6%A1n_Cao_C%E1%BA%A5p_ShopN6_-_AD34.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_Khoác_Nam_Áo_Khoác_Dù_Dày_Nam_Trơn_Cao_Cấp_ShopN6_-_AD34
MEN,Outerwear/Jackets,Áo Khoác Nam Áo Khoác Dù Nam Phối Nón Viền Cao Cấp ShopN6-AD.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004659/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_Kho%C3%A1c_Nam_%C3%81o_Kho%C3%A1c_D%C3%B9_Nam_Ph%E1%BB%91i_N%C3%B3n_Vi%E1%BB%81n_Cao_C%E1%BA%A5p_ShopN6-AD.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_Khoác_Nam_Áo_Khoác_Dù_Nam_Phối_Nón_Viền_Cao_Cấp_ShopN6-AD
MEN,Outerwear/Jackets,Áo khoác nam đẹp NMT16.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004660/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_kho%C3%A1c_nam_%C4%91%E1%BA%B9p_NMT16.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_khoác_nam_đẹp_NMT16
MEN,Outerwear/Jackets,Áo Khoác Nam.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004662/FASHION_DATA/MEN/Outerwear/Jackets/%C3%81o_Kho%C3%A1c_Nam.jpg,FASHION_DATA/MEN/Outerwear/Jackets/Áo_Khoác_Nam
MEN,Outerwear/Winter Coats,"Áo khoác cách nhiệt GOKING 2 lớp, form unisex cho nam nữ. Áo.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004665/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_kho%C3%A1c_c%C3%A1ch_nhi%E1%BB%87t_GOKING_2_l%E1%BB%9Bp_form_unisex_cho_nam_n%E1%BB%AF._%C3%81o.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_khoác_cách_nhiệt_GOKING_2_lớp_form_unisex_cho_nam_nữ._Áo
MEN,Outerwear/Winter Coats,Áo Khoác Phao Nam Cao Cấp ShopN6 - PN1.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004667/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_Kho%C3%A1c_Phao_Nam_Cao_C%E1%BA%A5p_ShopN6_-_PN1.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_Khoác_Phao_Nam_Cao_Cấp_ShopN6_-_PN1
MEN,Outerwear/Winter Coats,Áo Khoác Phao Nam Chần Bông chống thấm cho mùa đông - T0418.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004668/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_Kho%C3%A1c_Phao_Nam_Ch%E1%BA%A7n_B%C3%B4ng_ch%E1%BB%91ng_th%E1%BA%A5m_cho_m%C3%B9a_%C4%91%C3%B4ng_-_T0418.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_Khoác_Phao_Nam_Chần_Bông_chống_thấm_cho_mùa_đông_-_T0418
MEN,Outerwear/Winter Coats,Áo khoác Phao Nam có lớp bông giữ ấm mùa đông - T0419.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004670/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_kho%C3%A1c_Phao_Nam_c%C3%B3_l%E1%BB%9Bp_b%C3%B4ng_gi%E1%BB%AF_%E1%BA%A5m_m%C3%B9a_%C4%91%C3%B4ng_-_T0419.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_khoác_Phao_Nam_có_lớp_bông_giữ_ấm_mùa_đông_-_T0419
MEN,Outerwear/Winter Coats,Áo khoác phao nam hà nội NAP09.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004673/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_kho%C3%A1c_phao_nam_h%C3%A0_n%E1%BB%99i_NAP09.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_khoác_phao_nam_hà_nội_NAP09
MEN,Outerwear/Winter Coats,Áo phao Jile nam May 10 mã 030124258 4TT.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004674/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_phao_Jile_nam_May_10_m%C3%A3_030124258_4TT.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_phao_Jile_nam_May_10_mã_030124258_4TT
MEN,Outerwear/Winter Coats,Áo phao nam trung niên mẫu mới của năm nay NAP76.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004676/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_phao_nam_trung_ni%C3%AAn_m%E1%BA%ABu_m%E1%BB%9Bi_c%E1%BB%A7a_n%C4%83m_nay_NAP76.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_phao_nam_trung_niên_mẫu_mới_của_năm_nay_NAP76
MEN,Outerwear/Winter Coats,Áo phao nam trẻ trung Lót Lông mẫu mới NAP78.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004678/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_phao_nam_tr%E1%BA%BB_trung_L%C3%B3t_L%C3%B4ng_m%E1%BA%ABu_m%E1%BB%9Bi_NAP78.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_phao_nam_trẻ_trung_Lót_Lông_mẫu_mới_NAP78
MEN,Outerwear/Winter Coats,Áo phao nam trẻ trung thời trang hàn quốc NAP38.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004680/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_phao_nam_tr%E1%BA%BB_trung_th%E1%BB%9Di_trang_h%C3%A0n_qu%E1%BB%91c_NAP38.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_phao_nam_trẻ_trung_thời_trang_hàn_quốc_NAP38
MEN,Outerwear/Winter Coats,Áo phao nam đẹp trẻ trung NAP02.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004681/FASHION_DATA/MEN/Outerwear/Winter%20Coats/%C3%81o_phao_nam_%C4%91%E1%BA%B9p_tr%E1%BA%BB_trung_NAP02.jpg,FASHION_DATA/MEN/Outerwear/Winter Coats/Áo_phao_nam_đẹp_trẻ_trung_NAP02
WOMEN,Clothing/Blouses,"Áo sơ mi công sở Haint Boutique, Áo sơ mi trắng nữ ngắn tay.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004683/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_s%C6%A1_mi_c%C3%B4ng_s%E1%BB%9F_Haint_Boutique_%C3%81o_s%C6%A1_mi_tr%E1%BA%AFng_n%E1%BB%AF_ng%E1%BA%AFn_tay.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_sơ_mi_công_sở_Haint_Boutique_Áo_sơ_mi_trắng_nữ_ngắn_tay
WOMEN,Clothing/Blouses,Áo sơ mi Haint Boutique áo sơ mi nữ thiết kế tay ngắn cổ lật.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004684/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_s%C6%A1_mi_Haint_Boutique_%C3%A1o_s%C6%A1_mi_n%E1%BB%AF_thi%E1%BA%BFt_k%E1%BA%BF_tay_ng%E1%BA%AFn_c%E1%BB%95_l%E1%BA%ADt.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_sơ_mi_Haint_Boutique_áo_sơ_mi_nữ_thiết_kế_tay_ngắn_cổ_lật
WOMEN,Clothing/Blouses,Áo Sơ Mi Nữ Công Sở Tay Dài Dễ Thương SM015 MayHomes.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004686/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_S%C6%A1_Mi_N%E1%BB%AF_C%C3%B4ng_S%E1%BB%9F_Tay_D%C3%A0i_D%E1%BB%85_Th%C6%B0%C6%A1ng_SM015_MayHomes.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_Sơ_Mi_Nữ_Công_Sở_Tay_Dài_Dễ_Thương_SM015_MayHomes
WOMEN,Clothing/Blouses,áo Sơ mi nữ cộc tay cao cấp.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004688/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%A1o_S%C6%A1_mi_n%E1%BB%AF_c%E1%BB%99c_tay_cao_c%E1%BA%A5p.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/áo_Sơ_mi_nữ_cộc_tay_cao_cấp
WOMEN,Clothing/Blouses,"Áo sơ mi nữ form rộng kiểu tay lỡ cổ tròn NeSa Shop, chất li.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004690/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_s%C6%A1_mi_n%E1%BB%AF_form_r%E1%BB%99ng_ki%E1%BB%83u_tay_l%E1%BB%A1_c%E1%BB%95_tr%C3%B2n_NeSa_Shop_ch%E1%BA%A5t_li.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_sơ_mi_nữ_form_rộng_kiểu_tay_lỡ_cổ_tròn_NeSa_Shop_chất_li
WOMEN,Clothing/Blouses,Áo Sơ MI Nữ Tay Dài Cổ Kiểu Nút Ngọc - Mã SSL1222.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004691/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_S%C6%A1_MI_N%E1%BB%AF_Tay_D%C3%A0i_C%E1%BB%95_Ki%E1%BB%83u_N%C3%BAt_Ng%E1%BB%8Dc_-_M%C3%A3_SSL1222.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_Sơ_MI_Nữ_Tay_Dài_Cổ_Kiểu_Nút_Ngọc_-_Mã_SSL1222
WOMEN,Clothing/Blouses,Áo sơ mi nữ tay dài.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004693/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_s%C6%A1_mi_n%E1%BB%AF_tay_d%C3%A0i.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_sơ_mi_nữ_tay_dài
WOMEN,Clothing/Blouses,"Áo sơ mi nữ thời trang xuân thu Haint Boutique, áo sơ mi voa.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004695/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_s%C6%A1_mi_n%E1%BB%AF_th%E1%BB%9Di_trang_xu%C3%A2n_thu_Haint_Boutique_%C3%A1o_s%C6%A1_mi_voa.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_sơ_mi_nữ_thời_trang_xuân_thu_Haint_Boutique_áo_sơ_mi_voa
WOMEN,Clothing/Blouses,Áo Sơ Mi Nữ Viền.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004697/FASHION_DATA/WOMEN/Clothing/Blouses/%C3%81o_S%C6%A1_Mi_N%E1%BB%AF_Vi%E1%BB%81n.jpg,FASHION_DATA/WOMEN/Clothing/Blouses/Áo_Sơ_Mi_Nữ_Viền
WOMEN,Clothing/Leggings,Quần Legging Dệt Nữ.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004699/FASHION_DATA/WOMEN/Clothing/Leggings/Qu%E1%BA%A7n_Legging_D%E1%BB%87t_N%E1%BB%AF.jpg,FASHION_DATA/WOMEN/Clothing/Leggings/Quần_Legging_Dệt_Nữ
WOMEN,Clothing/Leggings,Quần Legging Nữ Faux Leather Leggings - SIZE M.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004701/FASHION_DATA/WOMEN/Clothing/Leggings/Qu%E1%BA%A7n_Legging_N%E1%BB%AF_Faux_Leather_Leggings_-_SIZE_M.jpg,FASHION_DATA/WOMEN/Clothing/Leggings/Quần_Legging_Nữ_Faux_Leather_Leggings_-_SIZE_M
WOMEN,Clothing/Leggings,Quần Legging Nữ Faux Leather Leggings - SIZE S.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004702/FASHION_DATA/WOMEN/Clothing/Leggings/Qu%E1%BA%A7n_Legging_N%E1%BB%AF_Faux_Leather_Leggings_-_SIZE_S.jpg,FASHION_DATA/WOMEN/Clothing/Leggings/Quần_Legging_Nữ_Faux_Leather_Leggings_-_SIZE_S
WOMEN,Clothing/Leggings,Quần Legging Nữ Women's Legging Full Length Performance Comp.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004704/FASHION_DATA/WOMEN/Clothing/Leggings/Qu%E1%BA%A7n_Legging_N%E1%BB%AF_Women_s_Legging_Full_Length_Performance_Comp.jpg,FASHION_DATA/WOMEN/Clothing/Leggings/Quần_Legging_Nữ_Women_s_Legging_Full_Length_Performance_Comp
WOMEN,Clothing/Pants,"Quần dài nữ dáng rộng, thời trang năng động, đủ size QD09.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004706/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_d%C3%A0i_n%E1%BB%AF_d%C3%A1ng_r%E1%BB%99ng_th%E1%BB%9Di_trang_n%C4%83ng_%C4%91%E1%BB%99ng_%C4%91%E1%BB%A7_size_QD09.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_dài_nữ_dáng_rộng_thời_trang_năng_động_đủ_size_QD09
WOMEN,Clothing/Pants,"Quần dài nữ suông chất liệu linen mát mẻ , quần có khóa trướ.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004707/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_d%C3%A0i_n%E1%BB%AF_su%C3%B4ng_ch%E1%BA%A5t_li%E1%BB%87u_linen_m%C3%A1t_m%E1%BA%BB_qu%E1%BA%A7n_c%C3%B3_kh%C3%B3a_tr%C6%B0%E1%BB%9B.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_dài_nữ_suông_chất_liệu_linen_mát_mẻ_quần_có_khóa_trướ
WOMEN,Clothing/Pants,"Quần Dài Nữ Xô Thun Ống Rộng Maxivic, La Mộc - LM92132Q.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004708/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_D%C3%A0i_N%E1%BB%AF_X%C3%B4_Thun_%E1%BB%90ng_R%E1%BB%99ng_Maxivic_La_M%E1%BB%99c_-_LM92132Q.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_Dài_Nữ_Xô_Thun_Ống_Rộng_Maxivic_La_Mộc_-_LM92132Q
WOMEN,Clothing/Pants,Quần dài nữ ống rộng chất linen cao cấp thương hiệu Đũi Việt.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004710/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_d%C3%A0i_n%E1%BB%AF_%E1%BB%91ng_r%E1%BB%99ng_ch%E1%BA%A5t_linen_cao_c%E1%BA%A5p_th%C6%B0%C6%A1ng_hi%E1%BB%87u_%C4%90%C5%A9i_Vi%E1%BB%87t.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_dài_nữ_ống_rộng_chất_linen_cao_cấp_thương_hiệu_Đũi_Việt
WOMEN,Clothing/Pants,"Quần kiểu nữ ống suông, dài, chất liệu Tăm thái mát, vải mềm.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004711/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_ki%E1%BB%83u_n%E1%BB%AF_%E1%BB%91ng_su%C3%B4ng_d%C3%A0i_ch%E1%BA%A5t_li%E1%BB%87u_T%C4%83m_th%C3%A1i_m%C3%A1t_v%E1%BA%A3i_m%E1%BB%81m.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_kiểu_nữ_ống_suông_dài_chất_liệu_Tăm_thái_mát_vải_mềm
WOMEN,Clothing/Pants,"Quần nữ ống rộng, dài, chất liệu Đũi mát, vải mềm mịn, form.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004713/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_n%E1%BB%AF_%E1%BB%91ng_r%E1%BB%99ng_d%C3%A0i_ch%E1%BA%A5t_li%E1%BB%87u_%C4%90%C5%A9i_m%C3%A1t_v%E1%BA%A3i_m%E1%BB%81m_m%E1%BB%8Bn_form.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_nữ_ống_rộng_dài_chất_liệu_Đũi_mát_vải_mềm_mịn_form
WOMEN,Clothing/Pants,"Quần đũi nữ ống rộng, dài - Quần culottes đũi dáng dài ống r.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004715/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_%C4%91%C5%A9i_n%E1%BB%AF_%E1%BB%91ng_r%E1%BB%99ng_d%C3%A0i_-_Qu%E1%BA%A7n_culottes_%C4%91%C5%A9i_d%C3%A1ng_d%C3%A0i_%E1%BB%91ng_r.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_đũi_nữ_ống_rộng_dài_-_Quần_culottes_đũi_dáng_dài_ống_r
WOMEN,Clothing/Pants,"Quần đũi nữ ống suoong, dài chất liệu thoải mái, dễ mặc mẫu.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004717/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_%C4%91%C5%A9i_n%E1%BB%AF_%E1%BB%91ng_suoong_d%C3%A0i_ch%E1%BA%A5t_li%E1%BB%87u_tho%E1%BA%A3i_m%C3%A1i_d%E1%BB%85_m%E1%BA%B7c_m%E1%BA%ABu.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_đũi_nữ_ống_suoong_dài_chất_liệu_thoải_mái_dễ_mặc_mẫu
WOMEN,Clothing/Pants,"Quần ống rộng nữ, chất liệu vải mềm mịn, mát mẻ, Quần dài nữ.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004719/FASHION_DATA/WOMEN/Clothing/Pants/Qu%E1%BA%A7n_%E1%BB%91ng_r%E1%BB%99ng_n%E1%BB%AF_ch%E1%BA%A5t_li%E1%BB%87u_v%E1%BA%A3i_m%E1%BB%81m_m%E1%BB%8Bn_m%C3%A1t_m%E1%BA%BB_Qu%E1%BA%A7n_d%C3%A0i_n%E1%BB%AF.jpg,FASHION_DATA/WOMEN/Clothing/Pants/Quần_ống_rộng_nữ_chất_liệu_vải_mềm_mịn_mát_mẻ_Quần_dài_nữ
WOMEN,Clothing/Pants,"[HÀNG HOTTREND 2024] Quần dài  nữ chun lưng cao, có họa tiết.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004721/FASHION_DATA/WOMEN/Clothing/Pants/H%C3%80NG_HOTTREND_2024_Qu%E1%BA%A7n_d%C3%A0i_n%E1%BB%AF_chun_l%C6%B0ng_cao_c%C3%B3_h%E1%BB%8Da_ti%E1%BA%BFt.jpg,FASHION_DATA/WOMEN/Clothing/Pants/HÀNG_HOTTREND_2024_Quần_dài_nữ_chun_lưng_cao_có_họa_tiết
WOMEN,Clothing/Shorts,ombo 2 quần sort đũi nữ gắn khuy.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004723/FASHION_DATA/WOMEN/Clothing/Shorts/ombo_2_qu%E1%BA%A7n_sort_%C4%91%C5%A9i_n%E1%BB%AF_g%E1%BA%AFn_khuy.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/ombo_2_quần_sort_đũi_nữ_gắn_khuy
WOMEN,Clothing/Shorts,Quần short jean nữ ngắn lưng cao regular fit Aaa Jeans.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004725/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_jean_n%E1%BB%AF_ng%E1%BA%AFn_l%C6%B0ng_cao_regular_fit_Aaa_Jeans.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_jean_nữ_ngắn_lưng_cao_regular_fit_Aaa_Jeans
WOMEN,Clothing/Shorts,"Quần short kaki nữ GOKING, lưng thun và dây rút co giãn thoả.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004727/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_kaki_n%E1%BB%AF_GOKING_l%C6%B0ng_thun_v%C3%A0_d%C3%A2y_r%C3%BAt_co_gi%C3%A3n_tho%E1%BA%A3.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_kaki_nữ_GOKING_lưng_thun_và_dây_rút_co_giãn_thoả
WOMEN,Clothing/Shorts,Quần short nữ - T190.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004729/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_n%E1%BB%AF_-_T190.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_nữ_-_T190
WOMEN,Clothing/Shorts,Quần Short Nữ cao cấp Dn20040708.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004732/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_Short_N%E1%BB%AF_cao_c%E1%BA%A5p_Dn20040708.png,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_Short_Nữ_cao_cấp_Dn20040708
WOMEN,Clothing/Shorts,"Quần short nữ kaki Maxivic, La Mộc - LM92126Q.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004733/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_n%E1%BB%AF_kaki_Maxivic_La_M%E1%BB%99c_-_LM92126Q.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_nữ_kaki_Maxivic_La_Mộc_-_LM92126Q
WOMEN,Clothing/Shorts,"Quần short nữ, Quần sooc nữ, Lưng cao phối nút trẻ trung vải.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004734/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_n%E1%BB%AF_Qu%E1%BA%A7n_sooc_n%E1%BB%AF_L%C6%B0ng_cao_ph%E1%BB%91i_n%C3%BAt_tr%E1%BA%BB_trung_v%E1%BA%A3i.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_nữ_Quần_sooc_nữ_Lưng_cao_phối_nút_trẻ_trung_vải
WOMEN,Clothing/Shorts,Quần short đũi lụa nữ.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004735/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_short_%C4%91%C5%A9i_l%E1%BB%A5a_n%E1%BB%AF.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_short_đũi_lụa_nữ
WOMEN,Clothing/Shorts,"Quần Đùi Nữ Mặc Nhà New Design Quần Short Nữ ,Vải Satin, Mịn.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004737/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_%C4%90%C3%B9i_N%E1%BB%AF_M%E1%BA%B7c_Nh%C3%A0_New_Design_Qu%E1%BA%A7n_Short_N%E1%BB%AF_V%E1%BA%A3i_Satin_M%E1%BB%8Bn.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_Đùi_Nữ_Mặc_Nhà_New_Design_Quần_Short_Nữ_Vải_Satin_Mịn
WOMEN,Clothing/Shorts,"Quần Đùi Nữ New Design, Quần Short Nữ Cạp Chun, Vải Lụa Mịn,.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004738/FASHION_DATA/WOMEN/Clothing/Shorts/Qu%E1%BA%A7n_%C4%90%C3%B9i_N%E1%BB%AF_New_Design_Qu%E1%BA%A7n_Short_N%E1%BB%AF_C%E1%BA%A1p_Chun_V%E1%BA%A3i_L%E1%BB%A5a_M%E1%BB%8Bn.jpg,FASHION_DATA/WOMEN/Clothing/Shorts/Quần_Đùi_Nữ_New_Design_Quần_Short_Nữ_Cạp_Chun_Vải_Lụa_Mịn
WOMEN,Clothing/Tops,áo kiểu nữ chất đũi - hàng VNXK (A17).jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004739/FASHION_DATA/WOMEN/Clothing/Tops/%C3%A1o_ki%E1%BB%83u_n%E1%BB%AF_ch%E1%BA%A5t_%C4%91%C5%A9i_-_h%C3%A0ng_VNXK_A17.jpg,FASHION_DATA/WOMEN/Clothing/Tops/áo_kiểu_nữ_chất_đũi_-_hàng_VNXK_A17
WOMEN,Clothing/Tops,Áo kiểu nữ Haint Boutique chất voan mặc mát V04.jpg,https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004740/FASHION_DATA/WOMEN/Clothing/Tops/%C3%81o_ki%E1%BB%83u_n%E1%BB%AF_Haint_Boutique_ch%E1%BA%A5t_voan_m%E1%BA%B7c_m%C3%A1t_V04.jpg,FASHION_DATA/WOMEN/Clothing/Tops/Áo_kiểu_nữ_Haint_Boutique_chất_voan_mặc_mát_V04
WOMEN,Clothing/Tops,"Áo kiểu nữ Haint Boutique, Áo kiểu chất kate lụa tay lỡ cổ t.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004741/FASHION_DATA/WOMEN/Clothing/Tops/%C3%81o_ki%E1%BB%83u_n%E1%BB%AF_Haint_Boutique_%C3%81o_ki%E1%BB%83u_ch%E1%BA%A5t_kate_l%E1%BB%A5a_tay_l%E1%BB%A1_c%E1%BB%95_t.jpg,FASHION_DATA/WOMEN/Clothing/Tops/Áo_kiểu_nữ_Haint_Boutique_Áo_kiểu_chất_kate_lụa_tay_lỡ_cổ_t
WOMEN,Clothing/Tops,"Áo kiểu nữ ngắn tay in hình phong cách Retro,bốn màu siêu đẹ.jpg",https://res.cloudinary.com/dmxxo6wgl/image/upload/v1779004742/FASHION_DATA/WOMEN/Clothing/Tops/%C3%81o_ki%E1%BB%83u_n%E1%BB%AF_ng%E1%BA%AFn_tay_in_h%C3%ACnh_phong_c%C3%A1ch_Retro_b%E1%BB%91n_m%C3%A0u_si%C3%AAu_%C4%91%E1%BA%B9.jpg,FASHION_DATA/WOMEN/Clothing/Tops/Áo_kiểu_nữ_ngắn_tay_in_hình_phong_cách_Retro_bốn_màu_siêu_đẹ
